eval/mean_reward,time/total_timesteps,eval/mean_ep_length,time/time_elapsed,time/fps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/n_updates,train/value_loss,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/clip_range
0.9000000134110451,179000,9.0,,,,,,-0.053266748785972595,0.03000179,-3.865045239776373,0.9928694772534072,870,0.0002424259853910371,-0.02035988530551549,0.0003,0.261376953125,0.2
0.9000000134110451,180000,9.0,,,,,,,,,,,,,,,
,180224,,6732,26,88,33.8,0.9130000000000004,,,,,,,,,,
0.9000000134110451,181000,9.0,,,,,,-0.0033509572967886925,0.017605018,-2.827475497126579,0.9650752358138561,880,0.0018647807847855802,-0.02178879781276919,0.0003,0.320263671875,0.2
0.9000000134110451,182000,9.0,,,,,,,,,,,,,,,
,182272,,6758,26,89,20.19,0.9140000000000005,,,,,,,,,,
0.9000000134110451,183000,9.0,,,,,,-0.022979790344834328,0.017862663,-2.506076234579086,0.9466872811317444,890,0.003095359426856703,-0.014840416348306462,0.0003,0.254638671875,0.2
0.9000000134110451,184000,9.0,,,,,,,,,,,,,,,
,184320,,6785,27,90,16.59,0.9080000000000004,,,,,,,,,,
0.9000000134110451,185000,9.0,,,,,,0.0063041802495718,0.027152132,-2.2155418027192355,0.9833090584725142,900,0.0009181879245147683,-0.027867563854670152,0.0003,0.260791015625,0.2
0.9000000134110451,186000,9.0,,,,,,,,,,,,,,,
,186368,,6811,27,91,19.13,0.9050000000000005,,,,,,,,,,
0.9000000134110451,187000,9.0,,,,,,-0.0579870231449604,0.019521983,-2.944461440294981,0.9533256851136684,910,0.0006969117980133888,-0.017283439997117966,0.0003,0.177001953125,0.2
0.9000000134110451,188000,9.0,,,,,,,,,,,,,,,
,188416,,6836,27,92,25.32,0.9060000000000005,,,,,,,,,,
0.9000000134110451,189000,9.0,,,,,,-0.05215959623456001,0.025342036,-3.4889461494982243,0.9821936655789614,920,0.000708940984441142,-0.017965673317667095,0.0003,0.240576171875,0.2
0.9000000134110451,190000,9.0,,,,,,,,,,,,,,,
,190464,,6863,27,93,23.71,0.9060000000000005,,,,,,,,,,
0.9000000134110451,191000,9.0,,,,,,0.0019055412849411368,0.019622587,-3.4487008795142176,0.9856028389185667,930,0.0006642840785701764,-0.010378819241304882,0.0003,0.21591796875,0.2
0.9000000134110451,192000,9.0,,,,,,,,,,,,,,,
,192512,,6889,27,94,22.14,0.9060000000000005,,,,,,,,,,
0.9000000134110451,193000,9.0,,,,,,0.016901900991797447,0.0358951,-3.160028223693371,0.9707632046192884,940,0.0015061606513540938,-0.02050695111975074,0.0003,0.261962890625,0.2
0.9000000134110451,194000,9.0,,,,,,,,,,,,,,,
,194560,,6915,28,95,11.34,0.9070000000000005,,,,,,,,,,
0.9000000134110451,195000,9.0,,,,,,-0.07028928399085999,0.029438429,-2.024580380320549,0.9756670836359262,950,0.0014396636802189277,-0.00700745768554043,0.0003,0.10126953125,0.2
0.9000000134110451,196000,9.0,,,,,,,,,,,,,,,
,196608,,6942,28,96,11.49,0.9080000000000004,,,,,,,,,,
0.9000000134110451,197000,9.0,,,,,,-0.05132289603352547,0.021388825,-0.9378081290051341,0.9718994293361902,960,0.0018927143376970435,-0.012332965098903515,0.0003,0.13642578125,0.2
0.9000000134110451,198000,9.0,,,,,,,,,,,,,,,
,198656,,6968,28,97,20.55,0.9000000000000005,,,,,,,,,,
0.9000000134110451,199000,9.0,,,,,,-0.08606158196926117,0.059777528,-2.6906995035707952,0.9989557459484786,970,2.551876350125326e-05,-0.02348671124491375,0.0003,0.213818359375,0.2
0.9000000134110451,200000,9.0,,,,,,,,,,,,,,,
,200704,,6995,28,98,20.07,0.9000000000000005,,,,,,,,,,
0.9000000134110451,201000,9.0,,,,,,-0.03791997209191322,0.019311232,-3.0573729157447813,0.994253649841994,980,0.00011632443349469667,-0.011020185497181955,0.0003,0.143359375,0.2
0.9000000134110451,202000,9.0,,,,,,,,,,,,,,,
,202752,,7021,28,99,10.03,0.9080000000000004,,,,,,,,,,
0.9000000134110451,203000,9.0,,,,,,-0.0027254121378064156,0.010893184,-2.1696488227695228,0.9616528637707233,990,0.002076901294879008,-0.005802823038538918,0.0003,0.120166015625,0.2
0.9000000134110451,204000,9.0,,,,,,,,,,,,,,,
,204800,,7047,29,100,28.71,0.9100000000000005,,,,,,,,,,
0.9000000134110451,205000,9.0,,,,,,-0.013062920421361923,0.014139477,-3.033318644016981,0.9919480364769697,1000,0.00036108366738289986,-0.0185117989720311,0.0003,0.16474609375,0.2
0.9000000134110451,206000,9.0,,,,,,,,,,,,,,,
,206848,,7074,29,101,10.01,0.9080000000000004,,,,,,,,,,
0.9000000134110451,207000,9.0,,,,,,-0.04352525621652603,0.00821603,-0.5344785786233842,0.9562504664063454,1010,0.0030595032822020585,-0.012375237603555434,0.0003,0.051611328125,0.2
0.9000000134110451,208000,9.0,,,,,,,,,,,,,,,
,208896,,7100,29,102,9.57,0.9020000000000005,,,,,,,,,,
0.9000000134110451,209000,9.0,,,,,,-0.04921388998627663,0.0177467,-0.47677824487909676,0.9963647506665438,1020,9.496337679557599e-05,-0.02868419626029208,0.0003,0.145751953125,0.2
0.9000000134110451,210000,9.0,,,,,,,,,,,,,,,
,210944,,7126,29,103,20.09,0.9060000000000005,,,,,,,,,,
0.9000000134110451,211000,9.0,,,,,,-0.06974826008081436,0.036319494,-2.5246408324688674,0.9880088260397315,1030,0.0009257867117526075,-0.01073384952323977,0.0003,0.196142578125,0.2
0.9000000134110451,212000,9.0,,,,,,,,,,,,,,,
,212992,,7153,29,104,10.12,0.9080000000000004,,,,,,,,,,
0.9000000134110451,213000,9.0,,,,,,-0.015832697972655296,0.011768553,-2.7499994467943907,0.9726476185023785,1040,0.0021647277555643996,-0.010266967600909994,0.0003,0.114697265625,0.2
0.9000000134110451,214000,9.0,,,,,,,,,,,,,,,
0.9000000134110451,215000,9.0,,,,,,,,,,,,,,,
,215040,,7180,29,105,9.56,0.9000000000000005,,,,,,,,,,
0.9000000134110451,216000,9.0,,,,,,-0.039041001349687576,0.060607404,-0.364750815089792,0.9728934839367867,1050,0.0016451937742772316,-0.015204639954026789,0.0003,0.053125,0.2
0.9000000134110451,217000,9.0,,,,,,,,,,,,,,,
,217088,,7206,30,106,9.56,0.9080000000000004,,,,,,,,,,
0.9000000134110451,218000,9.0,,,,,,-0.028344929218292236,0.019486738,-2.332022549957037,0.979869905859232,1060,0.0016773245816011696,-0.007733953345450573,0.0003,0.16201171875,0.2
0.9000000134110451,219000,9.0,,,,,,,,,,,,,,,
,219136,,7233,30,107,19.19,0.9050000000000005,,,,,,,,,,
0.9000000134110451,220000,9.0,,,,,,0.17957359552383423,0.02726374,-2.6100626219064,0.9938724441453815,1070,0.0003859102963190253,-0.006331631081411615,0.0003,0.14296875,0.2
0.9000000134110451,221000,9.0,,,,,,,,,,,,,,,
,221184,,7259,30,108,10.26,0.9050000000000005,,,,,,,,,,
0.9000000134110451,222000,9.0,,,,,,-0.014182248152792454,0.008173085,-0.8473088067956269,0.9830658342689276,1080,0.0008427974810672368,-0.013695811165962368,0.0003,0.061279296875,0.2
0.9000000134110451,223000,9.0,,,,,,,,,,,,,,,
,223232,,7285,30,109,9.29,0.9000000000000005,,,,,,,,,,
0.9000000134110451,224000,9.0,,,,,,0.02790737710893154,0.010056027,-2.6338210195302962,0.9967309618368745,1090,7.408526664640647e-05,-0.007043727484415285,0.0003,0.156591796875,0.2
0.9000000134110451,225000,9.0,,,,,,,,,,,,,,,
,225280,,7312,30,110,9.25,0.9000000000000005,,,,,,,,,,
0.9000000134110451,226000,9.0,,,,,,-0.00045925332233309746,0.031382006,-2.5286531277000903,0.9999010395331425,1100,4.119261731716506e-06,-0.011184418882476167,0.0003,0.190576171875,0.2
0.9000000134110451,227000,9.0,,,,,,,,,,,,,,,
,227328,,7338,30,111,9.24,0.9000000000000005,,,,,,,,,,
0.9000000134110451,228000,9.0,,,,,,-0.045718155801296234,0.011889646,-1.3583927884697915,0.9969835416413844,1110,6.02525754871408e-05,-0.014997818507254124,0.0003,0.12001953125,0.2
0.9000000134110451,229000,9.0,,,,,,,,,,,,,,,
,229376,,7364,31,112,9.25,0.9000000000000005,,,,,,,,,,
0.9000000134110451,230000,9.0,,,,,,0.0015507400967180729,0.018910605,-2.697416217252612,0.999580816278467,1120,3.7276153262943976e-05,-0.00948601390409749,0.0003,0.18115234375,0.2
0.9000000134110451,231000,9.0,,,,,,,,,,,,,,,
,231424,,7391,31,113,9.28,0.9020000000000005,,,,,,,,,,
0.9000000134110451,232000,9.0,,,,,,-0.011368517763912678,0.020414801,-1.550151950120926,0.9994873081450351,1130,4.9502992566274886e-05,-0.009848486953706015,0.0003,0.135302734375,0.2
0.9000000134110451,233000,9.0,,,,,,,,,,,,,,,
,233472,,7417,31,114,9.18,0.9000000000000005,,,,,,,,,,
0.9000000134110451,234000,9.0,,,,,,-0.024036379531025887,0.0068280054,-1.2980302665382624,0.981039633974433,1140,0.0018610305427273488,-0.009458850699593313,0.0003,0.085107421875,0.2
0.9000000134110451,235000,9.0,,,,,,,,,,,,,,,
,235520,,7443,31,115,9.36,0.9080000000000004,,,,,,,,,,
0.9000000134110451,236000,9.0,,,,,,0.0015028784982860088,0.007776635,-1.340845339000225,0.9816776271909475,1150,0.0017253313199432796,-0.006648153558489867,0.0003,0.093212890625,0.2
0.9000000134110451,237000,9.0,,,,,,,,,,,,,,,
,237568,,7469,31,116,9.21,0.9000000000000005,,,,,,,,,,
0.9000000134110451,238000,9.0,,,,,,0.018085602670907974,0.007722313,-1.371327961422503,0.9938176898285747,1160,0.0004782144211162631,-0.0033867221587570383,0.0003,0.06533203125,0.2
0.9000000134110451,239000,9.0,,,,,,,,,,,,,,,
,239616,,7495,31,117,9.16,0.9000000000000005,,,,,,,,,,
0.9000000134110451,240000,9.0,,,,,,-0.04055730253458023,0.016019788,-2.4078345034271478,0.9998079843498999,1170,2.829543559434988e-06,-0.007861541718011723,0.0003,0.131005859375,0.2
0.9000000134110451,241000,9.0,,,,,,,,,,,,,,,
,241664,,7521,32,118,9.94,0.9000000000000005,,,,,,,,,,
0.9000000134110451,242000,9.0,,,,,,-0.04902167245745659,0.024176285,-2.6939876671880483,0.9966976898722351,1180,0.0002115896760187752,-0.023503445513779298,0.0003,0.22607421875,0.2
0.9000000134110451,243000,9.0,,,,,,,,,,,,,,,
,243712,,7547,32,119,9.5,0.9000000000000005,,,,,,,,,,
0.9000000134110451,244000,9.0,,,,,,0.020106876268982887,0.0107325995,-2.5392291016876696,0.9979259225074202,1190,7.52781577610051e-05,-0.006393939146073535,0.0003,0.09091796875,0.2
0.9000000134110451,245000,9.0,,,,,,,,,,,,,,,
,245760,,7574,32,120,9.55,0.9000000000000005,,,,,,,,,,
0.9000000134110451,246000,9.0,,,,,,-0.04547286406159401,0.08239497,-0.7452707674819976,0.9999320227943826,1200,3.708671847135747e-06,-0.032022800983395425,0.0003,0.156298828125,0.2
0.9000000134110451,247000,9.0,,,,,,,,,,,,,,,
,247808,,7600,32,121,9.15,0.9000000000000005,,,,,,,,,,
0.9000000134110451,248000,9.0,,,,,,0.022653283551335335,0.022135485,-1.7911466505378484,0.9999752348667243,1210,1.3281181513669083e-06,-0.013463700356078334,0.0003,0.13662109375,0.2
0.9000000134110451,249000,9.0,,,,,,,,,,,,,,,
,249856,,7626,32,122,9.74,0.9050000000000005,,,,,,,,,,
0.9000000134110451,250000,9.0,,,,,,-0.032559413462877274,0.0040667057,-0.630202988581732,0.9932706276886165,1220,0.00024154588908622542,-0.011503301418269985,0.0003,0.0513671875,0.2
0.9000000134110451,251000,9.0,,,,,,,,,,,,,,,
,251904,,7653,32,123,17.36,0.9030000000000004,,,,,,,,,,
