eval/mean_ep_length,eval/mean_reward,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,train/explained_variance,train/loss,train/clip_fraction,train/approx_kl,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/n_updates,train/policy_gradient_loss
9.0,0.9000000134110451,177000,,,,,,0.9263830780982971,0.025193728506565094,0.17373046875,0.014139886,-3.2282844938337805,0.0044256973802021095,0.0003,0.2,860,-0.007261779491091147
9.0,0.9000000134110451,178000,,,,,,,,,,,,,,,
,,178176,6855,0.9170000000000005,87,22.19,25,,,,,,,,,,
9.0,0.9000000134110451,179000,,,,,,0.9610474407672882,-0.06213466823101044,0.217578125,0.023968857,-2.862185486406088,0.0023064022099106296,0.0003,0.2,870,-0.018736544519197196
9.0,0.9000000134110451,180000,,,,,,,,,,,,,,,
,,180224,6881,0.9100000000000005,88,19.72,26,,,,,,,,,,
9.0,0.9000000134110451,181000,,,,,,0.9634602591395378,0.019685640931129456,0.189306640625,0.014214755,-2.6315087884664536,0.0023085998404155815,0.0003,0.2,880,-0.011722670515882782
9.0,0.9000000134110451,182000,,,,,,,,,,,,,,,
,,182272,6907,0.9070000000000005,89,21.32,26,,,,,,,,,,
9.0,0.9000000134110451,183000,,,,,,0.9771897923201323,-0.024506080895662308,0.232666015625,0.026792709,-2.752103590220213,0.0007385091023081713,0.0003,0.2,890,-0.0220161939621903
9.0,0.9000000134110451,184000,,,,,,,,,,,,,,,
,,184320,6933,0.9020000000000005,90,16.85,26,,,,,,,,,,
9.0,0.9000000134110451,185000,,,,,,0.997935435269028,-0.013501416891813278,0.173974609375,0.0182086,-2.140296045690775,6.398280700352643e-05,0.0003,0.2,900,-0.018603624345269056
9.0,0.9000000134110451,186000,,,,,,,,,,,,,,,
,,186368,6959,0.9120000000000005,91,14.92,26,,,,,,,,,,
9.0,0.9000000134110451,187000,,,,,,0.9768296889960766,-0.051910512149333954,0.255615234375,0.020793483,-1.7274640046060086,0.0014249727071387497,0.0003,0.2,910,-0.01686959916551132
9.0,0.9000000134110451,188000,,,,,,,,,,,,,,,
,,188416,6986,0.9080000000000004,92,12.7,26,,,,,,,,,,
9.0,0.9000000134110451,189000,,,,,,0.9450009688735008,0.021605946123600006,0.15810546875,0.02117296,-1.381258542649448,0.004076610549486759,0.0003,0.2,920,-0.011360605250229128
9.0,0.9000000134110451,190000,,,,,,,,,,,,,,,
,,190464,7012,0.9080000000000004,93,11.82,27,,,,,,,,,,
9.0,0.9000000134110451,191000,,,,,,0.9635541252791882,-0.04267455264925957,0.141845703125,0.015916286,-2.1257619470357896,0.0029505654541253533,0.0003,0.2,930,-0.015001782751642167
9.0,0.9000000134110451,192000,,,,,,,,,,,,,,,
,,192512,7039,0.9070000000000005,94,22.26,27,,,,,,,,,,
9.0,0.9000000134110451,193000,,,,,,0.9937602505087852,0.0012304692063480616,0.2001953125,0.020096008,-3.1660337507724763,0.00023505074304353002,0.0003,0.2,940,-0.021911194120184517
9.0,0.9000000134110451,194000,,,,,,,,,,,,,,,
,,194560,7065,0.9050000000000005,95,22.2,27,,,,,,,,,,
9.0,0.9000000134110451,195000,,,,,,0.992421860806644,0.015572079457342625,0.181103515625,0.016146714,-3.0494523748755453,0.00027628922830444933,0.0003,0.2,950,-0.010965065480559134
9.0,0.9000000134110451,196000,,,,,,,,,,,,,,,
,,196608,7091,0.9030000000000004,96,11.86,27,,,,,,,,,,
9.0,0.9000000134110451,197000,,,,,,0.9989184458972886,-0.03046593628823757,0.1529296875,0.013361757,-1.8775606065988542,6.178887855696757e-05,0.0003,0.2,960,-0.019418694224441424
9.0,0.9000000134110451,198000,,,,,,,,,,,,,,,
,,198656,7118,0.9000000000000005,97,10.47,27,,,,,,,,,,
9.0,0.9000000134110451,199000,,,,,,0.9992244531167671,-0.003558616153895855,0.204248046875,0.03252077,-0.7228105691261589,5.603808127361276e-05,0.0003,0.2,970,-0.037386000686092304
9.0,0.9000000134110451,200000,,,,,,,,,,,,,,,
,,200704,7144,0.9020000000000005,98,24.34,28,,,,,,,,,,
9.0,0.9000000134110451,201000,,,,,,0.9914255384355783,0.02231309749186039,0.13154296875,0.019211475,-2.944160285592079,0.00040894726028568585,0.0003,0.2,980,-0.007659117212460842
9.0,0.9000000134110451,202000,,,,,,,,,,,,,,,
,,202752,7171,0.9010000000000005,99,16.02,28,,,,,,,,,,
9.0,0.9000000134110451,203000,,,,,,0.9919883795082569,-0.006853827275335789,0.17978515625,0.030818217,-1.5351479541510344,0.00017216963781834237,0.0003,0.2,990,-0.02034249530697707
9.0,0.9000000134110451,204000,,,,,,,,,,,,,,,
,,204800,7197,0.9030000000000004,100,11.18,28,,,,,,,,,,
9.0,0.9000000134110451,205000,,,,,,0.9961347486823797,-0.024803638458251953,0.0849609375,0.024271231,-0.6087399161420762,8.769269554846915e-05,0.0003,0.2,1000,-0.021299994879518634
9.0,0.9000000134110451,206000,,,,,,,,,,,,,,,
,,206848,7224,0.9020000000000005,101,19.36,28,,,,,,,,,,
9.0,0.9000000134110451,207000,,,,,,0.9973159597720951,-0.0287999976426363,0.1685546875,0.017532356,-2.1469858806580304,0.000287549798288822,0.0003,0.2,1010,-0.012386415299260989
9.0,0.9000000134110451,208000,,,,,,,,,,,,,,,
,,208896,7250,0.9000000000000005,102,9.48,28,,,,,,,,,,
9.0,0.9000000134110451,209000,,,,,,0.9976935028098524,-0.026829779148101807,0.1173828125,0.013520597,-1.9501081928610802,0.00020288425016019574,0.0003,0.2,1020,-0.00985991684428882
9.0,0.9000000134110451,210000,,,,,,,,,,,,,,,
,,210944,7276,0.9080000000000004,103,9.59,28,,,,,,,,,,
9.0,0.9000000134110451,211000,,,,,,0.9824942424893379,0.005962842144072056,0.0388671875,0.003149124,-0.5140372235327959,0.001274773443498134,0.0003,0.2,1030,-0.010124678240390494
9.0,0.9000000134110451,212000,,,,,,,,,,,,,,,
,,212992,7303,0.9000000000000005,104,9.48,29,,,,,,,,,,
9.0,0.9000000134110451,213000,,,,,,0.997440876904875,-0.004515914712101221,0.159130859375,0.046274163,-2.3105471696704627,8.958546792037225e-05,0.0003,0.2,1040,-0.011157382154488004
9.0,0.9000000134110451,214000,,,,,,,,,,,,,,,
9.0,0.9000000134110451,215000,,,,,,,,,,,,,,,
,,215040,7330,0.9080000000000004,105,9.76,29,,,,,,,,,,
9.0,0.9000000134110451,216000,,,,,,0.9743540696799755,-0.023124992847442627,0.092138671875,0.011520883,-0.31565262521617116,0.001788283860881279,0.0003,0.2,1050,-0.012995265751669649
9.0,0.9000000134110451,217000,,,,,,,,,,,,,,,
,,217088,7356,0.9050000000000005,106,9.47,29,,,,,,,,,,
9.0,0.9000000134110451,218000,,,,,,0.9928836221806705,-0.0013241299893707037,0.04638671875,0.01658342,-0.29019605591893194,0.0001707941287111936,0.0003,0.2,1060,-0.012995184896863066
9.0,0.9000000134110451,219000,,,,,,,,,,,,,,,
,,219136,7383,0.9020000000000005,107,9.96,29,,,,,,,,,,
1000.0,0.4000000059604645,220000,,,,,,0.9986906335689127,-0.03740859031677246,0.0513671875,0.035836115,-0.3221873525995761,6.149922089022652e-05,0.0003,0.2,1070,-0.017648781242314726
1000.0,0.4000000059604645,221000,,,,,,,,,,,,,,,
,,221184,7467,0.9050000000000005,108,22.6,29,,,,,,,,,,
1000.0,0.4000000059604645,222000,,,,,,0.9925844511017203,-0.022334136068820953,0.314404296875,0.050797015,-2.0719632606953384,0.0004180794110538955,0.0003,0.2,1080,-0.023181599925737827
1000.0,0.4000000059604645,223000,,,,,,,,,,,,,,,
,,223232,7551,0.9080000000000004,109,11.97,29,,,,,,,,,,
9.0,0.9000000134110451,224000,,,,,,0.9214066043496132,-0.020140711218118668,0.269482421875,0.026415413,-1.1566559210419656,0.005225463036549627,0.0003,0.2,1090,-0.01616781736956909
9.0,0.9000000134110451,225000,,,,,,,,,,,,,,,
,,225280,7577,0.9030000000000004,110,10.61,29,,,,,,,,,,
9.0,0.9000000134110451,226000,,,,,,0.9539517499506474,-0.04687073081731796,0.13486328125,0.02018755,-0.4847507973201573,0.0019705550576702537,0.0003,0.2,1100,-0.019480348759680056
9.0,0.9000000134110451,227000,,,,,,,,,,,,,,,
,,227328,7603,0.9020000000000005,111,10.37,29,,,,,,,,,,
9.0,0.9000000134110451,228000,,,,,,0.9914488112553954,-0.009040781296789646,0.121923828125,0.021529388,-0.5435198178514838,0.00028229522186222765,0.0003,0.2,1110,-0.0254234486958012
9.0,0.9000000134110451,229000,,,,,,,,,,,,,,,
,,229376,7630,0.9030000000000004,112,10.9,30,,,,,,,,,,
9.0,0.9000000134110451,230000,,,,,,0.9919066000729799,-0.045194607228040695,0.301513671875,0.022549344,-0.9990704201161862,0.00033300853571063274,0.0003,0.2,1120,-0.020645280400640332
9.0,0.9000000134110451,231000,,,,,,,,,,,,,,,
,,231424,7657,0.9030000000000004,113,20.19,30,,,,,,,,,,
9.0,0.9000000134110451,232000,,,,,,0.9975378783419728,-0.05445307493209839,0.20458984375,0.040046852,-1.933208391442895,5.186697912620275e-05,0.0003,0.2,1130,-0.019023990476853214
9.0,0.9000000134110451,233000,,,,,,,,,,,,,,,
,,233472,7679,0.9000000000000005,114,9.37,30,,,,,,,,,,
9.0,0.9000000134110451,234000,,,,,,0.9982302592834458,-0.0731215551495552,0.1353515625,0.045559935,-1.463423514738679,0.00011068270735279385,0.0003,0.2,1140,-0.01874131083022803
9.0,0.9000000134110451,235000,,,,,,,,,,,,,,,
,,235520,7702,0.9000000000000005,115,9.3,30,,,,,,,,,,
9.0,0.9000000134110451,236000,,,,,,0.99885365285445,0.007874438539147377,0.090283203125,0.015461873,-1.4111543321982025,4.8343762228242324e-05,0.0003,0.2,1150,-0.006688035084516741
9.0,0.9000000134110451,237000,,,,,,,,,,,,,,,
,,237568,7726,0.9000000000000005,116,9.33,30,,,,,,,,,,
9.0,0.9000000134110451,238000,,,,,,0.9997159901540726,0.0033640756737440825,0.093115234375,0.012317926,-1.023396870493889,2.308667879624693e-05,0.0003,0.2,1160,-0.005445978422358166
9.0,0.9000000134110451,239000,,,,,,,,,,,,,,,
,,239616,7749,0.9010000000000005,117,9.32,30,,,,,,,,,,
9.0,0.9000000134110451,240000,,,,,,0.973393227905035,-0.02930527552962303,0.022314453125,0.0030914582,-0.12024248710367828,0.001811623552753261,0.0003,0.2,1170,-0.010227755532832816
9.0,0.9000000134110451,241000,,,,,,,,,,,,,,,
,,241664,7772,0.9040000000000004,118,19.14,31,,,,,,,,,,
9.0,0.9000000134110451,242000,,,,,,0.9954315116629004,-0.0415634959936142,0.18896484375,0.027939584,-1.4455210896208883,0.0002101941030403509,0.0003,0.2,1180,-0.015108144149417057
9.0,0.9000000134110451,243000,,,,,,,,,,,,,,,
,,243712,7795,0.9060000000000005,119,13.81,31,,,,,,,,,,
9.0,0.9000000134110451,244000,,,,,,0.9819285850971937,-0.003022912424057722,0.11494140625,0.011608718,-1.0645110487937928,0.0011447214873840038,0.0003,0.2,1190,-0.010516819832264445
9.0,0.9000000134110451,245000,,,,,,,,,,,,,,,
,,245760,7818,0.9060000000000005,120,9.21,31,,,,,,,,,,
9.0,0.9000000134110451,246000,,,,,,0.9870490385219455,-0.0007716086693108082,0.056298828125,0.020356826,-0.18631864236667753,0.0007763813360085692,0.0003,0.2,1200,-0.012932215286127757
9.0,0.9000000134110451,247000,,,,,,,,,,,,,,,
,,247808,7841,0.9030000000000004,121,10.19,31,,,,,,,,,,
9.0,0.9000000134110451,248000,,,,,,0.9731058925390244,-0.002366710687056184,0.22568359375,0.032870516,-0.4489936038851738,0.0018285453158227937,0.0003,0.2,1210,-0.02423363434500061
9.0,0.9000000134110451,249000,,,,,,,,,,,,,,,
,,249856,7865,0.9080000000000004,122,12.4,31,,,,,,,,,,
9.0,0.9000000134110451,250000,,,,,,0.9393197186291218,-0.025120185688138008,0.18544921875,0.048865624,-0.8518151739612222,0.0030047988952446756,0.0003,0.2,1220,-0.011991192301502451
9.0,0.9000000134110451,251000,,,,,,,,,,,,,,,
,,251904,7886,0.9010000000000005,123,10.26,31,,,,,,,,,,
