eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/value_loss,train/explained_variance,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/policy_objective
,221184,,82,664.83,108,1.2280000000000002,2674,,,,,,,
1000.0,222000,0.4000000059604645,,,,,,108,0.0018513713220727368,0.7934014797210693,0.001,0.008228449150919914,1.0,0.02083791419863701
1000.0,223000,0.4000000059604645,,,,,,,,,,,,
,223232,,82,655.12,109,1.211,2698,,,,,,,
1000.0,224000,0.4000000059604645,,,,,,109,0.0021189120767303392,0.7576200813055038,0.001,0.009248822927474976,1.0,0.019606558606028557
1000.0,225000,0.4000000059604645,,,,,,,,,,,,
,225280,,82,628.75,110,1.205,2723,,,,,,,
1000.0,226000,0.800000011920929,,,,,,110,0.00412359052188549,0.79084512591362,0.001,0.008786268532276154,1.0,0.017442114651203156
1000.0,227000,0.800000011920929,,,,,,,,,,,,
,227328,,82,609.98,111,1.2010000000000003,2747,,,,,,,
1000.0,228000,0.800000011920929,,,,,,111,0.003855372718135186,0.7594393193721771,0.001,0.009550882503390312,1.0,0.02044830471277237
1000.0,229000,0.800000011920929,,,,,,,,,,,,
,229376,,82,616.33,112,1.2010000000000003,2771,,,,,,,
1000.0,230000,0.800000011920929,,,,,,112,0.003913329965416779,0.6453546285629272,0.001,0.009191324934363365,1.0,0.017257651314139366
1000.0,231000,0.800000011920929,,,,,,,,,,,,
,231424,,82,619.93,113,1.2000000000000002,2796,,,,,,,
1000.0,232000,0.800000011920929,,,,,,113,0.0022363557440939984,0.695618599653244,0.001,0.008113699033856392,1.0,0.018407737836241722
1000.0,233000,0.800000011920929,,,,,,,,,,,,
,233472,,82,620.4,114,1.2,2820,,,,,,,
1000.0,234000,0.800000011920929,,,,,,114,0.002113455626636096,0.6488875448703766,0.001,0.008818799629807472,1.0,0.014460312202572823
1000.0,235000,0.800000011920929,,,,,,,,,,,,
,235520,,82,611.77,115,1.2010000000000003,2844,,,,,,,
1000.0,236000,0.800000011920929,,,,,,115,0.00417440613200597,0.7292371392250061,0.001,0.009498393163084984,1.0,0.01627141609787941
1000.0,237000,0.800000011920929,,,,,,,,,,,,
,237568,,82,610.67,116,1.1990000000000003,2869,,,,,,,
1000.0,238000,0.800000011920929,,,,,,116,0.002696277940412983,0.8128176778554916,0.001,0.0055204895325005054,1.0,0.03654545545578003
1000.0,239000,0.800000011920929,,,,,,,,,,,,
,239616,,82,591.7,117,1.1950000000000003,2893,,,,,,,
1000.0,240000,0.800000011920929,,,,,,117,0.0046134911122862835,0.7514040172100067,0.001,0.00732811726629734,1.0,0.01894001103937626
1000.0,241000,0.800000011920929,,,,,,,,,,,,
,241664,,82,600.55,118,1.2030000000000003,2917,,,,,,,
1000.0,242000,0.4000000059604645,,,,,,118,0.002455168487267656,0.7266472280025482,0.001,0.007702358532696962,1.0,0.04047907888889313
1000.0,243000,0.4000000059604645,,,,,,,,,,,,
,243712,,82,595.9,119,1.2030000000000003,2942,,,,,,,
1000.0,244000,0.4000000059604645,,,,,,119,0.0023621253342128055,0.6598886549472809,0.001,0.009226648136973381,1.0,0.024037441238760948
1000.0,245000,0.4000000059604645,,,,,,,,,,,,
,245760,,82,598.24,120,1.2060000000000002,2966,,,,,,,
1000.0,246000,0.4000000059604645,,,,,,120,0.0020502731929354923,0.8404456675052643,0.001,0.0082380510866642,1.0,0.02049288898706436
1000.0,247000,0.4000000059604645,,,,,,,,,,,,
,247808,,82,599.16,121,1.215,2990,,,,,,,
1000.0,248000,0.4000000059604645,,,,,,121,0.003937993471367918,0.6422355771064758,0.001,0.00850307010114193,1.0,0.011210106313228607
1000.0,249000,0.4000000059604645,,,,,,,,,,,,
,249856,,82,563.87,122,1.1860000000000002,3015,,,,,,,
1000.0,250000,0.4000000059604645,,,,,,122,0.00226198199816281,0.8495433330535889,0.001,0.006902821362018585,1.0,0.042713358998298645
1000.0,251000,0.4000000059604645,,,,,,,,,,,,
,251904,,82,558.25,123,1.1840000000000002,3039,,,,,,,
