eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/value_loss,train/explained_variance,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/policy_objective
1000.0,220000,0.7000000104308128,,,,,,107,0.0031305056775636332,0.76724012196064,0.001,0.007431231439113617,1.0,0.03873111307621002
1000.0,221000,0.7000000104308128,,,,,,,,,,,,
,221184,,82,291.22,108,1.1100000000000003,2674,,,,,,,
1000.0,222000,0.7000000104308128,,,,,,108,0.0030733319385944924,0.7456170320510864,0.001,0.008013082668185234,1.0,0.0260650385171175
1000.0,223000,0.7000000104308128,,,,,,,,,,,,
,223232,,82,284.31,109,1.1070000000000002,2699,,,,,,,
1000.0,224000,0.6000000089406967,,,,,,109,0.0026861292417379445,0.818613588809967,0.001,0.0071666245348751545,1.0,0.026997102424502373
1000.0,225000,0.6000000089406967,,,,,,,,,,,,
,225280,,82,289.98,110,1.106,2723,,,,,,,
1000.0,226000,0.7000000104308128,,,,,,110,0.0035611484994660715,0.6466626524925232,0.001,0.0077772377990186214,1.0,0.029239878058433533
1000.0,227000,0.7000000104308128,,,,,,,,,,,,
,227328,,82,283.48,111,1.1060000000000003,2747,,,,,,,
1000.0,228000,0.7000000104308128,,,,,,111,0.004087110605178168,0.6548058986663818,0.001,0.009844678454101086,1.0,0.02400929108262062
1000.0,229000,0.7000000104308128,,,,,,,,,,,,
,229376,,82,287.01,112,1.1070000000000002,2772,,,,,,,
1000.0,230000,0.7000000104308128,,,,,,112,0.0027195246282644804,0.805449053645134,0.001,0.0062253959476947784,1.0,0.028401561081409454
1000.0,231000,0.7000000104308128,,,,,,,,,,,,
,231424,,82,291.5,113,1.1050000000000002,2796,,,,,,,
1000.0,232000,0.7000000104308128,,,,,,113,0.002762365562375635,0.7797046601772308,0.001,0.0054383790120482445,1.0,0.03197523206472397
1000.0,233000,0.7000000104308128,,,,,,,,,,,,
,233472,,82,300.75,114,1.1150000000000002,2820,,,,,,,
1000.0,234000,0.7000000104308128,,,,,,114,0.004043984682721202,0.5995178520679474,0.001,0.009235680103302002,1.0,0.02239033952355385
1000.0,235000,0.7000000104308128,,,,,,,,,,,,
,235520,,82,298.65,115,1.114,2845,,,,,,,
1000.0,236000,0.7000000104308128,,,,,,115,0.003604644958068093,0.7127858400344849,0.001,0.007481025531888008,1.0,0.02297211065888405
1000.0,237000,0.7000000104308128,,,,,,,,,,,,
,237568,,82,315.18,116,1.1190000000000004,2869,,,,,,,
1000.0,238000,0.7000000104308128,,,,,,116,0.0013911420326621737,0.8153170347213745,0.001,0.00901148933917284,1.0,0.02999262511730194
1000.0,239000,0.7000000104308128,,,,,,,,,,,,
,239616,,82,311.45,117,1.1160000000000003,2893,,,,,,,
1000.0,240000,0.7000000104308128,,,,,,117,0.003946055944106774,0.6889886558055878,0.001,0.008258436806499958,1.0,0.019581234082579613
1000.0,241000,0.7000000104308128,,,,,,,,,,,,
,241664,,82,310.42,118,1.114,2918,,,,,,,
1000.0,242000,0.7000000104308128,,,,,,118,0.0031102568025744405,0.7546647042036057,0.001,0.0059626116417348385,1.0,0.021303199231624603
1000.0,243000,0.7000000104308128,,,,,,,,,,,,
,243712,,82,317.58,119,1.1210000000000004,2942,,,,,,,
1000.0,244000,0.7000000104308128,,,,,,119,0.0033779875291656937,0.7204183638095856,0.001,0.007908801548182964,1.0,0.03977600857615471
1000.0,245000,0.7000000104308128,,,,,,,,,,,,
,245760,,82,317.75,120,1.124,2966,,,,,,,
1000.0,246000,0.7000000104308128,,,,,,120,0.0032648998574586587,0.7295208871364594,0.001,0.0061960783787071705,1.0,0.024479378014802933
1000.0,247000,0.7000000104308128,,,,,,,,,,,,
,247808,,82,305.0,121,1.1100000000000003,2991,,,,,,,
1000.0,248000,0.7000000104308128,,,,,,121,0.0039125694898757505,0.7542141973972321,0.001,0.008818166330456734,1.0,0.019867533817887306
1000.0,249000,0.7000000104308128,,,,,,,,,,,,
,249856,,82,289.25,122,1.1050000000000004,3015,,,,,,,
1000.0,250000,0.800000011920929,,,,,,122,0.003687382935095229,0.7678258568048477,0.001,0.008703120984137058,1.0,0.023737654089927673
1000.0,251000,0.800000011920929,,,,,,,,,,,,
,251904,,82,287.38,123,1.0990000000000004,3039,,,,,,,
